Dist,Q1,Q2,Q3,Q4,Q5A,Q6,Q7,Q8,Q9,Q10,Q11,totalCriteria,totalPop2011,adolescentPop,youthPopn,SCPropRURAL,SCPropURBAN,SCPropTOTAL,STPropRURAL,STPropURBAN,STPropTOTAL,GDDP_curr,NDDP_curr,GDDP_const,NDDP_const,pcNDDP,avg_MPCE_RURAL,foodShareExpenseRURAL,avg_MPCE_URBAN,foodShareExpenseURBAN,rationYBPL,rationYAAY,rationSAPL,rationAnna,rationWhite,totRC,avg_pccRURAL,iopRURAL,LzRatioRURAL,avg_pccURBAN,iopURBAN,LzRatioURBAN,TotRdLength,APPTWAMainW,APPTWAMarginalW,youthPopAsWorker,youthPopAsMWorker,HDI_2001,HDI_2011,HDIRS_2001,HDIRS_2011,IMR_2010,pcHealthExpenseRURAL,pcHealthExpenseRURALURBAN,popPerSubCentre,popPerPHC,popPerRH,popPerGovBed,sex_ratio_dist,POAGHF,POAPHF,POACBS,anyANC,fullNatalCare,pWomenHospDeliveries,homeDeliveries,homeDeliveries_assist,percSafeDeliveries,childSexRatio,avgHHperNH,avgHHperHH,litRateM,litRateF,litRateT,litRateSC,litRateSC.1,APL,youthPopLit,SHSAP,secondarySec,ROSWUPSTSS,numSchoolsTot,numGovSchools,numPrivASchools,numPrivNASchools,percHH_Has_TapWtr,unemploymentRT,percPassSSC,EngMedium,SchoolInfrastructure,numRoom,haveComputer,haveInternet,haveELearning,haveToilets,haveToiletsF,playground,sports,extraCurrLevel,localTrust,ruleFollow,remark,prcplGender,prcplAge,prcplMaritalStatus,prcplIfChild,prcplSpouseEdu,prcplSpouseWork,prcplSpouseOccu,prcplEdu,prcplScheme,prcplEduYear,prcplSchemeOther,prcplWorkYear,prcplWorkYearOther,prcplInternetSavy,prcplSmartPhone,prcplUsedTobacco,prcplUsingTobacco,prcplUsingQuan,prcplchoolAward,numGuestLec,tbccoUseProb,tbccoFreeGood,staffNotDemandTF,staffNotForceStopTbcco,isTrusteesActive,BlockStaffCom,BlockStaffHelpTF,staffReceivdTrainTF,schoolLeadsExCuPr,isChangeDifficult,isChangeEasy,teachDiscChallenges,canDiscChangeTeach,mstTeachNotInterest,mstTeachPrivateLessons,mstTeachGoodAcademics,mstTeachGoodExCurr,mstTeachSelfDevelopment,mstTeachParticipateExCurr,teachNeedReminders,mstParentsSchoolEvents,parentsTbccoBigThreat,mstParentsReqTF,teachNumTraining,teachAwardsGov,isPTA,parentEduLevl,numBlank ,tobaccoFree
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2888.0,19.8,19.5,18.7,15.5,17.5,19.9,3.4,14.0,26911.0,24692.0,14837.0,13548.0,79945.0,475.7,51.0,697.6,44.7,172795.0,121372.0,294048.0,2749.0,14351.0,605315.0,475.7,29.4,31.5,697.6,63.1,35.6,28457.0,3.7,1.7,11.5,3.5,0.6,0.7,0.0,2.0,28.0,193.0,202.0,5905.0,35112.0,140448.0,1710.0146137787056,951.0,39.7,28.1,7.1,94.8,38.3,63.6,36.8,2.3,65.9,935.0,4.4,3.6,91.5,83.1,87.4,84.6,75.0,97.7,96.9,1299.0,677.0,1.9,699.0,88.0,531.0,80.0,77.8,737342.0,85.2,4.0,0.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,62.0,3.0,1.7817796610169492,9.0,1.0,17.0,2.0,1.3467561521252795,5.0,1.8021978021978022,2.0,4.007142857142857,3.0,1.5243128964059196,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,1.778494623655914,2.3974082073434126,2.24622030237581,2.605911330049261,1.8605150214592274,1.0,5.0,36.0,0.0
5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1177.0,21.4,19.4,16.2,11.6,15.5,10.7,2.9,9.5,6555.0,6051.0,3463.0,3173.0,53780.0,613.9,45.9,657.2,48.2,60350.0,27309.0,157750.0,984.0,2455.0,248848.0,613.9,24.8,37.3,657.2,59.2,36.0,3432.0,7.5,1.4,17.3,2.5,0.6,0.6,1.0,1.0,16.0,136.0,37.0,7463.0,41048.0,197030.0,2927.0,942.0,27.1,41.1,2.2,93.2,21.9,41.5,57.7,5.8,47.3,882.0,5.1,4.4,86.9,69.0,78.2,75.5,72.2,96.0,94.1,669.0,179.0,3.7,191.0,39.0,104.0,48.0,35.9,193420.0,83.4,2.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0,51.0,3.0,2.0,9.0,1.6152219873150107,17.0,7.0,1.0,27.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.2203742203742203,1.5868263473053892,2.9130434782608696,1.4896265560165975,1.2405857740585775,1.2972972972972974,1.3112033195020747,1.4948024948024947,4.0,1.3575883575883576,1.3908523908523909,1.182952182952183,2.6555323590814197,5.0,4.0,1.0,1.0,1.0,4.0,2.0,4.0,2.0,2.605911330049261,2.0,1.0,6.0,37.0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2888.0,19.8,19.5,18.7,15.5,17.5,19.9,3.4,14.0,26911.0,24692.0,14837.0,13548.0,79945.0,475.7,51.0,697.6,44.7,172795.0,121372.0,294048.0,2749.0,14351.0,605315.0,475.7,29.4,31.5,697.6,63.1,35.6,28457.0,3.7,1.7,11.5,3.5,0.6,0.7,0.0,2.0,28.0,193.0,202.0,5905.0,35112.0,140448.0,1710.0146137787056,951.0,39.7,28.1,7.1,94.8,38.3,63.6,36.8,2.3,65.9,935.0,4.4,3.6,91.5,83.1,87.4,84.6,75.0,97.7,96.9,1299.0,677.0,1.9,699.0,88.0,531.0,80.0,77.8,737342.0,85.2,2.0,0.0,13.0,1.0,1.0,1.8126232741617356,1.0,1.0,1.0,13.0,4.0,2.0,1.0,0.0,1.0,47.379876796714576,3.0,2.0,9.0,1.6152219873150107,17.0,5.0,2.0,3.0,2.0,3.0,4.007142857142857,2.266112266112266,1.5243128964059196,1.9139344262295082,1.0,1.0,2.0,1.9119638826185101,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,2.24622030237581,2.605911330049261,1.8605150214592274,1.0,5.0,36.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1814.0,20.0,19.7,23.2,15.4,20.1,7.8,2.0,5.5,17025.0,15540.0,10097.0,9189.0,79829.0,548.4,52.7,789.1,42.8,159453.0,44474.0,124757.0,1555.0,13993.0,344232.0,548.4,22.6,37.0,789.1,55.1,42.4,3330.0,5.0,1.1,13.5,2.4,0.6,0.7,0.0,0.0,30.0,210.0,591.0,6577.0,39022.0,195110.0,717.6,946.0,40.3,49.7,1.4,91.6,31.0,74.3,24.8,4.1,78.4,912.0,4.6,3.4,92.3,83.5,88.0,83.2,79.2,97.1,96.6,783.0,435.0,1.8,416.0,18.0,280.0,118.0,58.7,464651.0,85.7,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,45.0,3.0,2.0,9.0,2.0,6.0,3.0,1.0,22.0,2.0,6.0,10.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.3575883575883576,1.3908523908523909,1.182952182952183,2.6555323590814197,5.0,1.7642105263157895,1.3305263157894738,1.343157894736842,1.3319148936170213,3.0,1.778494623655914,2.3974082073434126,2.24622030237581,2.605911330049261,1.8605150214592274,1.0203665987780042,8.0,38.0,0.0
1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2888.0,19.8,19.5,18.7,15.5,17.5,19.9,3.4,14.0,26911.0,24692.0,14837.0,13548.0,79945.0,475.7,51.0,697.6,44.7,172795.0,121372.0,294048.0,2749.0,14351.0,605315.0,475.7,29.4,31.5,697.6,63.1,35.6,28457.0,3.7,1.7,11.5,3.5,0.6,0.7,0.0,2.0,28.0,193.0,202.0,5905.0,35112.0,140448.0,1710.0146137787056,951.0,39.7,28.1,7.1,94.8,38.3,63.6,36.8,2.3,65.9,935.0,4.4,3.6,91.5,83.1,87.4,84.6,75.0,97.7,96.9,1299.0,677.0,1.9,699.0,88.0,531.0,80.0,77.8,737342.0,85.2,2.0,0.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,0.0,2.0,2.0,2.0,53.0,3.0,1.0,9.0,1.0,17.0,2.0,1.3467561521252795,2.0,1.8021978021978022,4.0,4.007142857142857,3.0,2.0,2.0,2.0,1.9274924471299093,2.0,2.0,1.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,1.7642105263157895,1.3305263157894738,1.343157894736842,1.3319148936170213,3.0,1.778494623655914,2.3974082073434126,2.24622030237581,2.605911330049261,2.0,1.0,7.0,38.0,0.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2888.0,19.8,19.5,18.7,15.5,17.5,19.9,3.4,14.0,26911.0,24692.0,14837.0,13548.0,79945.0,475.7,51.0,697.6,44.7,172795.0,121372.0,294048.0,2749.0,14351.0,605315.0,475.7,29.4,31.5,697.6,63.1,35.6,28457.0,3.7,1.7,11.5,3.5,0.6,0.7,0.0,2.0,28.0,193.0,202.0,5905.0,35112.0,140448.0,1710.0146137787056,951.0,39.7,28.1,7.1,94.8,38.3,63.6,36.8,2.3,65.9,935.0,4.4,3.6,91.5,83.1,87.4,84.6,75.0,97.7,96.9,1299.0,677.0,1.9,699.0,88.0,531.0,80.0,77.8,737342.0,85.2,4.0,0.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,2.0,1.0,56.0,3.0,1.7817796610169492,9.0,1.6152219873150107,17.0,8.0,1.3467561521252795,16.354691075514875,2.0,4.820247933884297,2.0,2.266112266112266,2.0,2.0,2.0,1.0,1.7619047619047619,1.9119638826185101,1.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,4.0,2.605911330049261,1.8605150214592274,1.0,7.0,35.0,0.0
1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2888.0,19.8,19.5,18.7,15.5,17.5,19.9,3.4,14.0,26911.0,24692.0,14837.0,13548.0,79945.0,475.7,51.0,697.6,44.7,172795.0,121372.0,294048.0,2749.0,14351.0,605315.0,475.7,29.4,31.5,697.6,63.1,35.6,28457.0,3.7,1.7,11.5,3.5,0.6,0.7,0.0,2.0,28.0,193.0,202.0,5905.0,35112.0,140448.0,1710.0146137787056,951.0,39.7,28.1,7.1,94.8,38.3,63.6,36.8,2.3,65.9,935.0,4.4,3.6,91.5,83.1,87.4,84.6,75.0,97.7,96.9,1299.0,677.0,1.9,699.0,88.0,531.0,80.0,77.8,737342.0,85.2,4.0,0.0,9.0,1.0,2.0,2.0,1.0532544378698225,1.0,1.0,12.0,4.0,2.0,0.0,2.0,1.0,54.0,3.0,2.0,9.0,1.0,17.0,2.0,1.3467561521252795,2.0,2.0,2.0,4.007142857142857,2.0,2.0,2.0,2.0,1.9274924471299093,1.7619047619047619,1.9119638826185101,1.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,1.7642105263157895,1.3305263157894738,1.343157894736842,1.3319148936170213,3.0,1.778494623655914,2.3974082073434126,2.24622030237581,2.605911330049261,1.8605150214592274,1.0,7.0,41.0,0.0
1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2888.0,19.8,19.5,18.7,15.5,17.5,19.9,3.4,14.0,26911.0,24692.0,14837.0,13548.0,79945.0,475.7,51.0,697.6,44.7,172795.0,121372.0,294048.0,2749.0,14351.0,605315.0,475.7,29.4,31.5,697.6,63.1,35.6,28457.0,3.7,1.7,11.5,3.5,0.6,0.7,0.0,2.0,28.0,193.0,202.0,5905.0,35112.0,140448.0,1710.0146137787056,951.0,39.7,28.1,7.1,94.8,38.3,63.6,36.8,2.3,65.9,935.0,4.4,3.6,91.5,83.1,87.4,84.6,75.0,97.7,96.9,1299.0,677.0,1.9,699.0,88.0,531.0,80.0,77.8,737342.0,85.2,4.0,0.0,9.0,1.0,2.0,2.0,1.0532544378698225,1.0,1.0,12.0,4.0,2.0,0.0,2.0,1.0,54.0,3.0,2.0,9.0,1.0,17.0,2.0,1.3467561521252795,2.0,2.0,2.0,4.007142857142857,2.0,2.0,2.0,2.0,1.9274924471299093,1.7619047619047619,1.9119638826185101,1.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,1.7642105263157895,1.3305263157894738,1.343157894736842,1.3319148936170213,3.0,1.778494623655914,2.3974082073434126,2.24622030237581,2.605911330049261,1.8605150214592274,1.0,7.0,41.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2888.0,19.8,19.5,18.7,15.5,17.5,19.9,3.4,14.0,26911.0,24692.0,14837.0,13548.0,79945.0,475.7,51.0,697.6,44.7,172795.0,121372.0,294048.0,2749.0,14351.0,605315.0,475.7,29.4,31.5,697.6,63.1,35.6,28457.0,3.7,1.7,11.5,3.5,0.6,0.7,0.0,2.0,28.0,193.0,202.0,5905.0,35112.0,140448.0,1710.0146137787056,951.0,39.7,28.1,7.1,94.8,38.3,63.6,36.8,2.3,65.9,935.0,4.4,3.6,91.5,83.1,87.4,84.6,75.0,97.7,96.9,1299.0,677.0,1.9,699.0,88.0,531.0,80.0,77.8,737342.0,85.2,4.0,0.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,50.0,3.0,1.7817796610169492,9.0,1.6152219873150107,17.0,8.0,1.3467561521252795,5.0,1.8021978021978022,2.0,4.007142857142857,3.0,1.5243128964059196,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,1.778494623655914,2.3974082073434126,2.24622030237581,2.605911330049261,1.8605150214592274,1.0,5.0,38.0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2888.0,19.8,19.5,18.7,15.5,17.5,19.9,3.4,14.0,26911.0,24692.0,14837.0,13548.0,79945.0,475.7,51.0,697.6,44.7,172795.0,121372.0,294048.0,2749.0,14351.0,605315.0,475.7,29.4,31.5,697.6,63.1,35.6,28457.0,3.7,1.7,11.5,3.5,0.6,0.7,0.0,2.0,28.0,193.0,202.0,5905.0,35112.0,140448.0,1710.0146137787056,951.0,39.7,28.1,7.1,94.8,38.3,63.6,36.8,2.3,65.9,935.0,4.4,3.6,91.5,83.1,87.4,84.6,75.0,97.7,96.9,1299.0,677.0,1.9,699.0,88.0,531.0,80.0,77.8,737342.0,85.2,2.0,0.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,50.0,3.0,1.0,9.0,1.0,17.0,7.0,1.3467561521252795,1.5,1.0,2.0,4.007142857142857,2.0,2.0,2.0,2.0,1.9274924471299093,1.7619047619047619,1.9119638826185101,1.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,1.7642105263157895,1.3305263157894738,1.343157894736842,1.3319148936170213,3.0,1.778494623655914,2.3974082073434126,2.24622030237581,2.605911330049261,1.8605150214592274,1.0,7.0,41.0,0.0
8.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,2454.0,21.0,19.8,20.2,17.8,19.6,2.6,1.5,2.3,20984.0,19368.0,10897.0,9959.0,80352.0,556.6,48.6,713.8,46.6,87085.0,40966.0,297825.0,1867.0,17279.0,445022.0,556.6,36.8,34.1,713.8,64.4,36.7,6658.0,5.3,0.9,15.0,1.8,0.6,0.7,2.0,1.0,32.0,169.0,373.0,7516.0,41176.0,157841.0,1710.0146137787056,928.0,36.3,58.4,1.0,93.7,27.6,63.9,35.8,7.5,71.4,889.0,5.1,4.3,84.4,69.6,77.3,72.5,72.3,94.9,93.5,1342.0,613.0,2.2,610.0,52.0,489.0,69.0,58.4,544858.0,89.23389830508475,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,2.0,47.379876796714576,2.0,2.0,9.0,2.0,17.0,8.0,4.0,1.0,1.0,4.820247933884297,12.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.2972972972972974,1.3112033195020747,1.4948024948024947,2.979296066252588,2.0,2.0,1.0,2.6555323590814197,5.0,1.7642105263157895,1.3305263157894738,1.343157894736842,1.3319148936170213,3.0,1.778494623655914,2.3974082073434126,2.24622030237581,2.605911330049261,1.8605150214592274,1.0203665987780042,8.0,45.0,0.0
9.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,4654.0,18.0,19.3,15.9,19.9,18.6,13.6,7.5,9.4,70183.0,63114.0,43170.0,38703.0,123610.0,507.7,52.1,1040.9,38.8,136894.0,100612.0,436116.0,6902.0,69339.0,749863.0,507.7,30.3,34.5,1040.9,36.8,39.5,8920.0,3.1,1.1,10.9,2.6,0.7,0.8,3.0,3.0,34.0,430.0,477.0,5325.0,34340.0,129434.0,1417.8,951.0,55.8,46.8,4.0,98.2,44.9,82.2,18.1,2.2,84.4,931.0,4.4,3.1,92.1,84.5,88.4,88.5,82.2,97.1,96.7,1733.0,919.0,1.9,877.0,68.0,645.0,164.0,76.4,1378306.0,88.9,2.0,0.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,51.0,3.0,1.7817796610169492,9.0,1.6152219873150107,17.0,4.0,1.0,35.0,2.0,8.0,2.0,3.0,1.5243128964059196,2.0,1.9692622950819672,1.9274924471299093,1.7619047619047619,4.0,1.1544885177453028,1.2203742203742203,1.5868263473053892,2.9130434782608696,1.4896265560165975,1.2405857740585775,1.2972972972972974,1.3112033195020747,1.4948024948024947,2.979296066252588,1.3575883575883576,1.3908523908523909,1.182952182952183,2.6555323590814197,5.0,1.7642105263157895,1.3305263157894738,1.343157894736842,1.3319148936170213,3.0,1.778494623655914,2.3974082073434126,2.24622030237581,2.605911330049261,2.0,1.0,4.0,52.0,0.0
1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2888.0,19.8,19.5,18.7,15.5,17.5,19.9,3.4,14.0,26911.0,24692.0,14837.0,13548.0,79945.0,475.7,51.0,697.6,44.7,172795.0,121372.0,294048.0,2749.0,14351.0,605315.0,475.7,29.4,31.5,697.6,63.1,35.6,28457.0,3.7,1.7,11.5,3.5,0.6,0.7,0.0,2.0,28.0,193.0,202.0,5905.0,35112.0,140448.0,1710.0146137787056,951.0,39.7,28.1,7.1,94.8,38.3,63.6,36.8,2.3,65.9,935.0,4.4,3.6,91.5,83.1,87.4,84.6,75.0,97.7,96.9,1299.0,677.0,1.9,699.0,88.0,531.0,80.0,77.8,737342.0,85.2,4.0,0.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,47.379876796714576,2.0,1.7817796610169492,9.0,1.6152219873150107,17.0,8.0,2.0,1.0,1.0,2.0,4.007142857142857,2.266112266112266,2.0,2.0,1.9692622950819672,1.0,1.7619047619047619,1.9119638826185101,1.1544885177453028,2.0,4.0,4.0,1.4896265560165975,2.0,1.2972972972972974,4.0,1.0,4.0,1.3575883575883576,1.3908523908523909,1.182952182952183,2.6555323590814197,5.0,1.7642105263157895,1.3305263157894738,1.343157894736842,1.3319148936170213,3.0,1.778494623655914,2.3974082073434126,2.24622030237581,2.605911330049261,1.8605150214592274,1.0,5.0,51.0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2888.0,19.8,19.5,18.7,15.5,17.5,19.9,3.4,14.0,26911.0,24692.0,14837.0,13548.0,79945.0,475.7,51.0,697.6,44.7,172795.0,121372.0,294048.0,2749.0,14351.0,605315.0,475.7,29.4,31.5,697.6,63.1,35.6,28457.0,3.7,1.7,11.5,3.5,0.6,0.7,0.0,2.0,28.0,193.0,202.0,5905.0,35112.0,140448.0,1710.0146137787056,951.0,39.7,28.1,7.1,94.8,38.3,63.6,36.8,2.3,65.9,935.0,4.4,3.6,91.5,83.1,87.4,84.6,75.0,97.7,96.9,1299.0,677.0,1.9,699.0,88.0,531.0,80.0,77.8,737342.0,85.2,4.0,0.0,15.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,4.0,2.0,1.0,2.0,2.0,48.0,3.0,2.0,9.0,2.0,17.0,7.0,2.0,4.0,1.0,2.0,4.007142857142857,2.0,2.0,2.0,2.0,1.0,1.7619047619047619,1.9119638826185101,1.1544885177453028,1.2203742203742203,1.5868263473053892,2.9130434782608696,1.4896265560165975,1.2405857740585775,1.2972972972972974,1.3112033195020747,1.4948024948024947,2.979296066252588,1.3575883575883576,1.3908523908523909,1.182952182952183,2.6555323590814197,5.0,1.7642105263157895,1.3305263157894738,1.343157894736842,1.3319148936170213,3.0,1.778494623655914,2.3974082073434126,2.24622030237581,2.605911330049261,1.8605150214592274,1.0,7.0,53.0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2888.0,19.8,19.5,18.7,15.5,17.5,19.9,3.4,14.0,26911.0,24692.0,14837.0,13548.0,79945.0,475.7,51.0,697.6,44.7,172795.0,121372.0,294048.0,2749.0,14351.0,605315.0,475.7,29.4,31.5,697.6,63.1,35.6,28457.0,3.7,1.7,11.5,3.5,0.6,0.7,0.0,2.0,28.0,193.0,202.0,5905.0,35112.0,140448.0,1710.0146137787056,951.0,39.7,28.1,7.1,94.8,38.3,63.6,36.8,2.3,65.9,935.0,4.4,3.6,91.5,83.1,87.4,84.6,75.0,97.7,96.9,1299.0,677.0,1.9,699.0,88.0,531.0,80.0,77.8,737342.0,85.2,2.0,0.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,50.0,3.0,1.0,9.0,1.0,17.0,7.0,2.0,1.5,1.0,2.0,4.007142857142857,2.0,2.0,2.0,2.0,1.9274924471299093,1.7619047619047619,1.9119638826185101,1.1544885177453028,1.2203742203742203,1.5868263473053892,2.9130434782608696,1.4896265560165975,1.2405857740585775,1.2972972972972974,1.3112033195020747,1.4948024948024947,2.979296066252588,1.3575883575883576,1.3908523908523909,1.182952182952183,2.6555323590814197,5.0,1.7642105263157895,1.3305263157894738,1.343157894736842,1.3319148936170213,3.0,1.778494623655914,2.3974082073434126,2.24622030237581,2.605911330049261,1.8605150214592274,1.0,7.0,55.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2888.0,19.8,19.5,18.7,15.5,17.5,19.9,3.4,14.0,26911.0,24692.0,14837.0,13548.0,79945.0,475.7,51.0,697.6,44.7,172795.0,121372.0,294048.0,2749.0,14351.0,605315.0,475.7,29.4,31.5,697.6,63.1,35.6,28457.0,3.7,1.7,11.5,3.5,0.6,0.7,0.0,2.0,28.0,193.0,202.0,5905.0,35112.0,140448.0,1710.0146137787056,951.0,39.7,28.1,7.1,94.8,38.3,63.6,36.8,2.3,65.9,935.0,4.4,3.6,91.5,83.1,87.4,84.6,75.0,97.7,96.9,1299.0,677.0,1.9,699.0,88.0,531.0,80.0,77.8,737342.0,85.2,2.0,0.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,52.0,3.0,2.0,9.0,1.0,17.0,7.0,2.0,8.0,1.0,4.820247933884297,4.007142857142857,2.266112266112266,1.5243128964059196,1.9139344262295082,1.9692622950819672,1.9274924471299093,1.7619047619047619,1.9119638826185101,1.1544885177453028,1.2203742203742203,1.5868263473053892,2.9130434782608696,1.4896265560165975,1.2405857740585775,1.2972972972972974,1.3112033195020747,1.4948024948024947,2.979296066252588,1.3575883575883576,1.3908523908523909,1.182952182952183,2.6555323590814197,5.0,1.7642105263157895,1.3305263157894738,1.343157894736842,1.3319148936170213,3.0,1.778494623655914,2.3974082073434126,2.24622030237581,2.605911330049261,2.0,1.0,0.0,57.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,9.0,2888.0,19.8,19.5,18.7,15.5,17.5,19.9,3.4,14.0,26911.0,24692.0,14837.0,13548.0,79945.0,475.7,51.0,697.6,44.7,172795.0,121372.0,294048.0,2749.0,14351.0,605315.0,475.7,29.4,31.5,697.6,63.1,35.6,28457.0,3.7,1.7,11.5,3.5,0.6,0.7,0.0,2.0,28.0,193.0,202.0,5905.0,35112.0,140448.0,1710.0146137787056,951.0,39.7,28.1,7.1,94.8,38.3,63.6,36.8,2.3,65.9,935.0,4.4,3.6,91.5,83.1,87.4,84.6,75.0,97.7,96.9,1299.0,677.0,1.9,699.0,88.0,531.0,80.0,77.8,737342.0,85.2,2.0,0.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,50.0,3.0,1.0,9.0,1.0,17.0,7.0,2.0,1.5,1.0,2.0,4.007142857142857,2.0,2.0,2.0,2.0,1.9274924471299093,1.7619047619047619,1.9119638826185101,1.1544885177453028,1.2203742203742203,1.5868263473053892,2.9130434782608696,1.4896265560165975,1.2405857740585775,1.2972972972972974,1.3112033195020747,1.4948024948024947,2.979296066252588,1.3575883575883576,1.3908523908523909,1.182952182952183,2.6555323590814197,5.0,1.7642105263157895,1.3305263157894738,1.343157894736842,1.3319148936170213,3.0,1.778494623655914,2.3974082073434126,2.24622030237581,2.605911330049261,1.8605150214592274,1.0,7.0,55.0,0.0
